PetID,Date,ProcedureType,ProcedureSubCode,procedurecode,
E4-2289,42509,VACCINATIONS,05,VACCINATIONS05,
A4-3998,42510,GROOMING,03,GROOMING03,
F1-2678,42510,GENERAL SURGERIES,03,GENERAL SURGERIES03,
A2-4525,42511,VACCINATIONS,05,VACCINATIONS05,
B4-3651,42511,VACCINATIONS,05,VACCINATIONS05,
C0-8640,42511,GROOMING,01,GROOMING01,
E4-4593,42511,GROOMING,01,GROOMING01,
D4-7688,42512,VACCINATIONS,05,VACCINATIONS05,
A2-4018,42512,VACCINATIONS,05,VACCINATIONS05,
D7-9694,42512,VACCINATIONS,05,VACCINATIONS05,
F5-7814,42512,GENERAL SURGERIES,05,GENERAL SURGERIES05,
A9-7981,42512,GENERAL SURGERIES,16,GENERAL SURGERIES16,
B3-3455,42512,OFFICE FEES,02,OFFICE FEES02,
E9-8534,42512,GROOMING,03,GROOMING03,
E8-1695,42512,GROOMING,03,GROOMING03,
C3-4274,42512,GROOMING,03,GROOMING03,
F0-1142,42513,VACCINATIONS,05,VACCINATIONS05,
F7-2753,42514,VACCINATIONS,03,VACCINATIONS03,
D4-6518,42514,VACCINATIONS,05,VACCINATIONS05,
B2-1756,42514,VACCINATIONS,05,VACCINATIONS05,
B6-8490,42514,VACCINATIONS,05,VACCINATIONS05,
A6-4173,42514,VACCINATIONS,05,VACCINATIONS05,
F4-7182,42514,VACCINATIONS,05,VACCINATIONS05,
C0-5391,42514,VACCINATIONS,05,VACCINATIONS05,
D0-2027,42514,VACCINATIONS,05,VACCINATIONS05,
D2-4296,42514,VACCINATIONS,05,VACCINATIONS05,
F5-8305,42514,VACCINATIONS,05,VACCINATIONS05,
D5-6305,42514,VACCINATIONS,05,VACCINATIONS05,
F1-9992,42514,GENERAL SURGERIES,17,GENERAL SURGERIES17,
F3-9046,42514,GROOMING,01,GROOMING01,
E6-4617,42514,GROOMING,01,GROOMING01,
F3-9662,42514,GENERAL SURGERIES,03,GENERAL SURGERIES03,
B3-9359,42515,VACCINATIONS,02,VACCINATIONS02,
E4-3951,42515,VACCINATIONS,05,VACCINATIONS05,
A1-2515,42515,VACCINATIONS,05,VACCINATIONS05,
D7-8583,42515,VACCINATIONS,05,VACCINATIONS05,
A9-3948,42515,VACCINATIONS,05,VACCINATIONS05,
D4-6205,42515,GENERAL SURGERIES,09,GENERAL SURGERIES09,
E1-7954,42515,GROOMING,03,GROOMING03,
B9-7867,42515,GROOMING,03,GROOMING03,
E6-1436,42515,GROOMING,03,GROOMING03,
B4-9432,42516,GENERAL SURGERIES,10,GENERAL SURGERIES10,
D4-4816,42516,VACCINATIONS,05,VACCINATIONS05,
B7-4874,42516,GENERAL SURGERIES,13,GENERAL SURGERIES13,
F9-2386,42517,VACCINATIONS,05,VACCINATIONS05,
E0-3854,42517,ORTHOPEDIC,09,ORTHOPEDIC09,
E3-9567,42517,GENERAL SURGERIES,10,GENERAL SURGERIES10,
E3-6883,42518,GENERAL SURGERIES,18,GENERAL SURGERIES18,
F7-9566,42518,VACCINATIONS,01,VACCINATIONS01,
F8-8029,42518,VACCINATIONS,06,VACCINATIONS06,
C0-9996,42518,VACCINATIONS,05,VACCINATIONS05,
C8-2099,42518,VACCINATIONS,05,VACCINATIONS05,
F5-1753,42518,VACCINATIONS,05,VACCINATIONS05,
E0-4185,42518,VACCINATIONS,05,VACCINATIONS05,
E3-7215,42518,VACCINATIONS,05,VACCINATIONS05,
A4-8612,42518,VACCINATIONS,05,VACCINATIONS05,
A6-8842,42518,VACCINATIONS,05,VACCINATIONS05,
E1-4076,42518,VACCINATIONS,05,VACCINATIONS05,
C1-5284,42518,VACCINATIONS,05,VACCINATIONS05,
C7-4825,42518,VACCINATIONS,05,VACCINATIONS05,
I2-7926,42518,VACCINATIONS,05,VACCINATIONS05,
C2-7140,42518,GENERAL SURGERIES,11,GENERAL SURGERIES11,
D3-8237,42518,ORTHOPEDIC,02,ORTHOPEDIC02,
B9-6655,42518,VACCINATIONS,01,VACCINATIONS01,
D2-1260,42518,ORTHOPEDIC,02,ORTHOPEDIC02,
A8-8227,42518,GENERAL SURGERIES,04,GENERAL SURGERIES04,
A8-4994,42518,GROOMING,02,GROOMING02,
B8-3067,42518,VACCINATIONS,01,VACCINATIONS01,
D9-4760,42518,GENERAL SURGERIES,11,GENERAL SURGERIES11,
E9-2709,42518,GROOMING,03,GROOMING03,
B0-1249,42518,GROOMING,01,GROOMING01,
B6-8558,42518,GROOMING,01,GROOMING01,
D6-2047,42519,VACCINATIONS,06,VACCINATIONS06,
D3-7985,42519,VACCINATIONS,05,VACCINATIONS05,
A0-1927,42519,VACCINATIONS,05,VACCINATIONS05,
C2-1597,42520,VACCINATIONS,05,VACCINATIONS05,
E8-5117,42520,VACCINATIONS,05,VACCINATIONS05,
D8-7548,42520,VACCINATIONS,05,VACCINATIONS05,
C2-5453,42520,VACCINATIONS,05,VACCINATIONS05,
F8-8687,42520,VACCINATIONS,05,VACCINATIONS05,
B3-8994,42520,VACCINATIONS,05,VACCINATIONS05,
B0-1425,42520,VACCINATIONS,05,VACCINATIONS05,
C0-9148,42520,VACCINATIONS,05,VACCINATIONS05,
A4-7573,42520,VACCINATIONS,05,VACCINATIONS05,
F3-2550,42520,GROOMING,01,GROOMING01,
B3-1132,42521,GROOMING,01,GROOMING01,
C8-9047,42522,VACCINATIONS,05,VACCINATIONS05,
A9-1115,42522,VACCINATIONS,05,VACCINATIONS05,
F1-9847,42522,GENERAL SURGERIES,17,GENERAL SURGERIES17,
D4-2292,42522,GROOMING,03,GROOMING03,
F0-3289,42522,GROOMING,01,GROOMING01,
F4-4066,42522,GENERAL SURGERIES,03,GENERAL SURGERIES03,
B6-1570,42523,VACCINATIONS,05,VACCINATIONS05,
E5-8537,42523,VACCINATIONS,05,VACCINATIONS05,
F5-9102,42523,VACCINATIONS,05,VACCINATIONS05,
A4-6761,42523,VACCINATIONS,05,VACCINATIONS05,
B5-1222,42523,VACCINATIONS,05,VACCINATIONS05,
E7-3466,42523,VACCINATIONS,05,VACCINATIONS05,
A3-3891,42523,VACCINATIONS,05,VACCINATIONS05,
E5-4560,42523,VACCINATIONS,05,VACCINATIONS05,
F5-9656,42523,VACCINATIONS,05,VACCINATIONS05,
C0-6718,42523,VACCINATIONS,05,VACCINATIONS05,
E2-6260,42523,VACCINATIONS,05,VACCINATIONS05,
D3-3780,42523,VACCINATIONS,05,VACCINATIONS05,
A6-6932,42523,VACCINATIONS,05,VACCINATIONS05,
D9-5250,42523,ORTHOPEDIC,07,ORTHOPEDIC07,
B4-5147,42523,ORTHOPEDIC,04,ORTHOPEDIC04,
D9-9581,42523,VACCINATIONS,06,VACCINATIONS06,
E8-8170,42523,GROOMING,03,GROOMING03,
C7-9471,42523,GROOMING,01,GROOMING01,
A9-8137,42523,GENERAL SURGERIES,03,GENERAL SURGERIES03,
F0-8583,42524,VACCINATIONS,05,VACCINATIONS05,
D4-3826,42525,VACCINATIONS,05,VACCINATIONS05,
E0-4656,42525,VACCINATIONS,05,VACCINATIONS05,
J8-7429,42525,VACCINATIONS,05,VACCINATIONS05,
F9-8058,42525,VACCINATIONS,05,VACCINATIONS05,
D4-4081,42525,ORTHOPEDIC,06,ORTHOPEDIC06,
B0-4128,42525,GROOMING,01,GROOMING01,
A5-5050,42526,VACCINATIONS,05,VACCINATIONS05,
F3-1154,42527,VACCINATIONS,05,VACCINATIONS05,
B6-9113,42527,VACCINATIONS,05,VACCINATIONS05,
F2-3491,42528,ORTHOPEDIC,03,ORTHOPEDIC03,
A8-3029,42528,GROOMING,01,GROOMING01,
D4-8542,42529,VACCINATIONS,05,VACCINATIONS05,
B3-4730,42529,VACCINATIONS,05,VACCINATIONS05,
C9-6195,42529,GENERAL SURGERIES,01,GENERAL SURGERIES01,
B4-7225,42529,VACCINATIONS,03,VACCINATIONS03,
E7-9939,42529,GROOMING,01,GROOMING01,
E6-8781,42530,VACCINATIONS,05,VACCINATIONS05,
B4-2893,42531,GENERAL SURGERIES,12,GENERAL SURGERIES12,
E9-4587,42531,VACCINATIONS,05,VACCINATIONS05,
F4-3311,42531,VACCINATIONS,05,VACCINATIONS05,
D3-7958,42531,GROOMING,03,GROOMING03,
D2-2355,42532,VACCINATIONS,05,VACCINATIONS05,
C1-9373,42532,GENERAL SURGERIES,11,GENERAL SURGERIES11,
E5-1832,42532,GROOMING,01,GROOMING01,
B0-8692,42533,VACCINATIONS,05,VACCINATIONS05,
D5-4709,42533,VACCINATIONS,05,VACCINATIONS05,
E3-2354,42534,GROOMING,01,GROOMING01,
B9-6544,42534,GROOMING,01,GROOMING01,
F3-3894,42535,VACCINATIONS,05,VACCINATIONS05,
A5-1376,42535,VACCINATIONS,05,VACCINATIONS05,
B3-1256,42535,ORTHOPEDIC,08,ORTHOPEDIC08,
E8-5291,42536,VACCINATIONS,05,VACCINATIONS05,
B1-4943,42536,VACCINATIONS,05,VACCINATIONS05,
B9-5703,42536,VACCINATIONS,04,VACCINATIONS04,
C1-9898,42537,VACCINATIONS,05,VACCINATIONS05,
A8-3963,42537,VACCINATIONS,05,VACCINATIONS05,
B7-8649,42538,VACCINATIONS,05,VACCINATIONS05,
E0-7252,42538,VACCINATIONS,05,VACCINATIONS05,
A1-5144,42538,GENERAL SURGERIES,02,GENERAL SURGERIES02,
A8-3907,42538,GROOMING,03,GROOMING03,
F5-1252,42538,GROOMING,01,GROOMING01,
E7-4333,42539,GROOMING,03,GROOMING03,
F9-5284,42539,GROOMING,01,GROOMING01,
F1-8667,42540,GENERAL SURGERIES,02,GENERAL SURGERIES02,
E7-8191,42540,GROOMING,03,GROOMING03,
B0-2697,42541,VACCINATIONS,05,VACCINATIONS05,
E1-4479,42541,VACCINATIONS,05,VACCINATIONS05,
B7-3937,42541,GROOMING,03,GROOMING03,
B4-2724,42541,GROOMING,01,GROOMING01,
D2-4048,42542,VACCINATIONS,05,VACCINATIONS05,
D3-7581,42542,VACCINATIONS,05,VACCINATIONS05,
E4-6039,42542,VACCINATIONS,05,VACCINATIONS05,
D4-8727,42542,ORTHOPEDIC,03,ORTHOPEDIC03,
D2-8487,42542,GROOMING,01,GROOMING01,
C9-6675,42543,VACCINATIONS,05,VACCINATIONS05,
E7-7457,42543,OFFICE FEES,01,OFFICE FEES01,
D8-3261,42544,VACCINATIONS,05,VACCINATIONS05,
A3-8792,42544,VACCINATIONS,05,VACCINATIONS05,
D2-9268,42544,VACCINATIONS,05,VACCINATIONS05,
F8-4845,42544,VACCINATIONS,05,VACCINATIONS05,
C5-6222,42544,VACCINATIONS,05,VACCINATIONS05,
A1-3585,42544,GENERAL SURGERIES,07,GENERAL SURGERIES07,
E2-5304,42544,GROOMING,03,GROOMING03,
E4-5302,42544,GROOMING,01,GROOMING01,
F8-1254,42545,VACCINATIONS,05,VACCINATIONS05,
A1-9198,42545,ORTHOPEDIC,06,ORTHOPEDIC06,
C9-3874,42546,OFFICE FEES,02,OFFICE FEES02,
C3-3147,42546,GENERAL SURGERIES,11,GENERAL SURGERIES11,
D1-8290,42546,VACCINATIONS,05,VACCINATIONS05,
B0-2697,42546,VACCINATIONS,05,VACCINATIONS05,
E6-8421,42546,VACCINATIONS,05,VACCINATIONS05,
F1-7512,42546,VACCINATIONS,05,VACCINATIONS05,
F1-1425,42546,VACCINATIONS,05,VACCINATIONS05,
C0-9505,42546,VACCINATIONS,05,VACCINATIONS05,
E6-2359,42546,VACCINATIONS,05,VACCINATIONS05,
D8-1377,42546,VACCINATIONS,05,VACCINATIONS05,
B5-8753,42546,VACCINATIONS,05,VACCINATIONS05,
E9-9341,42546,VACCINATIONS,04,VACCINATIONS04,
F8-9816,42546,VACCINATIONS,05,VACCINATIONS05,
B2-7265,42546,GENERAL SURGERIES,11,GENERAL SURGERIES11,
B3-5022,42546,GROOMING,03,GROOMING03,
A2-2279,42547,VACCINATIONS,05,VACCINATIONS05,
A2-9515,42547,VACCINATIONS,05,VACCINATIONS05,
C8-1890,42547,VACCINATIONS,05,VACCINATIONS05,
F8-2527,42547,VACCINATIONS,05,VACCINATIONS05,
A7-8182,42547,VACCINATIONS,05,VACCINATIONS05,
C2-8631,42547,VACCINATIONS,05,VACCINATIONS05,
F7-1817,42547,GENERAL SURGERIES,06,GENERAL SURGERIES06,
A6-4850,42547,GENERAL SURGERIES,17,GENERAL SURGERIES17,
E5-2980,42547,GROOMING,03,GROOMING03,
F6-4371,42547,GROOMING,03,GROOMING03,
C7-8225,42547,GROOMING,01,GROOMING01,
E5-9312,42547,GROOMING,01,GROOMING01,
A8-7279,42548,ORTHOPEDIC,04,ORTHOPEDIC04,
A7-2880,42548,VACCINATIONS,05,VACCINATIONS05,
C4-4722,42548,VACCINATIONS,05,VACCINATIONS05,
C1-3461,42548,VACCINATIONS,05,VACCINATIONS05,
B9-7765,42548,VACCINATIONS,05,VACCINATIONS05,
C8-4279,42548,GENERAL SURGERIES,04,GENERAL SURGERIES04,
E3-4617,42548,GENERAL SURGERIES,11,GENERAL SURGERIES11,
F8-3242,42548,GROOMING,01,GROOMING01,
B3-1343,42549,VACCINATIONS,05,VACCINATIONS05,
F1-9228,42549,GENERAL SURGERIES,05,GENERAL SURGERIES05,
A6-6493,42549,GROOMING,01,GROOMING01,
D9-5377,42550,VACCINATIONS,05,VACCINATIONS05,
D4-2630,42550,VACCINATIONS,05,VACCINATIONS05,
B0-7215,42550,VACCINATIONS,05,VACCINATIONS05,
A8-1260,42550,VACCINATIONS,05,VACCINATIONS05,
E4-6366,42550,VACCINATIONS,05,VACCINATIONS05,
B6-3244,42550,VACCINATIONS,05,VACCINATIONS05,
E5-9204,42550,GROOMING,01,GROOMING01,
E7-9206,42550,GROOMING,01,GROOMING01,
C7-9488,42550,GROOMING,01,GROOMING01,
F7-3470,42550,GENERAL SURGERIES,03,GENERAL SURGERIES03,
A9-5040,42550,GENERAL SURGERIES,03,GENERAL SURGERIES03,
B8-1176,42551,VACCINATIONS,05,VACCINATIONS05,
C6-7815,42551,VACCINATIONS,05,VACCINATIONS05,
C0-9394,42551,VACCINATIONS,05,VACCINATIONS05,
A0-7986,42551,VACCINATIONS,05,VACCINATIONS05,
D3-5031,42551,GROOMING,03,GROOMING03,
F5-4635,42551,GROOMING,03,GROOMING03,
D7-8535,42552,VACCINATIONS,05,VACCINATIONS05,
E1-1390,42552,VACCINATIONS,05,VACCINATIONS05,
A5-2797,42552,VACCINATIONS,05,VACCINATIONS05,
E7-9326,42552,VACCINATIONS,05,VACCINATIONS05,
F5-6021,42552,VACCINATIONS,05,VACCINATIONS05,
C8-1081,42552,VACCINATIONS,05,VACCINATIONS05,
B8-4896,42552,VACCINATIONS,05,VACCINATIONS05,
A8-7813,42552,GENERAL SURGERIES,14,GENERAL SURGERIES14,
E5-1619,42552,GROOMING,03,GROOMING03,
B2-4126,42552,GROOMING,03,GROOMING03,
F3-1138,42552,GROOMING,01,GROOMING01,
C5-8944,42552,GROOMING,01,GROOMING01,
D4-2948,42552,GROOMING,01,GROOMING01,
F7-2770,42553,VACCINATIONS,05,VACCINATIONS05,
F6-8940,42553,VACCINATIONS,05,VACCINATIONS05,
F1-5749,42553,VACCINATIONS,05,VACCINATIONS05,
C2-5350,42553,VACCINATIONS,05,VACCINATIONS05,
B0-6743,42553,VACCINATIONS,05,VACCINATIONS05,
B2-9303,42553,VACCINATIONS,05,VACCINATIONS05,
D0-1761,42553,GROOMING,03,GROOMING03,
F1-6850,42554,GENERAL SURGERIES,10,GENERAL SURGERIES10,
A3-5576,42555,VACCINATIONS,04,VACCINATIONS04,
D0-5353,42555,VACCINATIONS,05,VACCINATIONS05,
D8-2403,42555,VACCINATIONS,05,VACCINATIONS05,
E5-5800,42555,VACCINATIONS,05,VACCINATIONS05,
A2-2813,42555,VACCINATIONS,05,VACCINATIONS05,
A0-5729,42555,VACCINATIONS,05,VACCINATIONS05,
F9-5469,42555,VACCINATIONS,05,VACCINATIONS05,
D4-2351,42555,VACCINATIONS,05,VACCINATIONS05,
A6-5981,42555,VACCINATIONS,05,VACCINATIONS05,
E7-1326,42555,VACCINATIONS,02,VACCINATIONS02,
B6-9468,42555,GROOMING,03,GROOMING03,
C3-6757,42555,GENERAL SURGERIES,03,GENERAL SURGERIES03,
D6-2844,42556,VACCINATIONS,05,VACCINATIONS05,
E2-4797,42556,VACCINATIONS,05,VACCINATIONS05,
B3-5128,42556,VACCINATIONS,05,VACCINATIONS05,
E1-2250,42556,VACCINATIONS,05,VACCINATIONS05,
C3-1719,42556,VACCINATIONS,05,VACCINATIONS05,
B1-4949,42556,VACCINATIONS,05,VACCINATIONS05,
A3-5826,42557,GENERAL SURGERIES,12,GENERAL SURGERIES12,
D5-3947,42557,GENERAL SURGERIES,04,GENERAL SURGERIES04,
F7-6955,42557,GENERAL SURGERIES,09,GENERAL SURGERIES09,
A4-7122,42557,VACCINATIONS,05,VACCINATIONS05,
D2-9418,42557,VACCINATIONS,05,VACCINATIONS05,
D4-6670,42557,VACCINATIONS,05,VACCINATIONS05,
E8-8672,42557,VACCINATIONS,05,VACCINATIONS05,
B3-7527,42557,VACCINATIONS,05,VACCINATIONS05,
E7-5558,42557,VACCINATIONS,05,VACCINATIONS05,
C6-4089,42557,VACCINATIONS,05,VACCINATIONS05,
B2-9980,42557,VACCINATIONS,05,VACCINATIONS05,
C2-4131,42557,VACCINATIONS,05,VACCINATIONS05,
D2-6593,42557,VACCINATIONS,05,VACCINATIONS05,
C4-4006,42557,VACCINATIONS,05,VACCINATIONS05,
D4-8918,42557,VACCINATIONS,05,VACCINATIONS05,
E8-3958,42557,VACCINATIONS,05,VACCINATIONS05,
C3-8086,42557,VACCINATIONS,05,VACCINATIONS05,
A9-7499,42557,VACCINATIONS,05,VACCINATIONS05,
B9-9651,42557,VACCINATIONS,05,VACCINATIONS05,
C2-9332,42557,VACCINATIONS,05,VACCINATIONS05,
B2-2963,42557,GENERAL SURGERIES,09,GENERAL SURGERIES09,
B5-4810,42557,GROOMING,01,GROOMING01,
P0-1725,42557,GROOMING,03,GROOMING03,
E7-7808,42557,GROOMING,03,GROOMING03,
C4-1805,42557,GROOMING,03,GROOMING03,
F9-8485,42557,GROOMING,03,GROOMING03,
F3-5833,42557,GENERAL SURGERIES,03,GENERAL SURGERIES03,
E6-8982,42558,VACCINATIONS,05,VACCINATIONS05,
F1-6182,42558,VACCINATIONS,05,VACCINATIONS05,
F4-3867,42559,VACCINATIONS,05,VACCINATIONS05,
D1-4353,42559,VACCINATIONS,05,VACCINATIONS05,
C8-2018,42560,VACCINATIONS,05,VACCINATIONS05,
E6-2274,42560,VACCINATIONS,05,VACCINATIONS05,
D3-8244,42561,VACCINATIONS,05,VACCINATIONS05,
A7-4141,42561,VACCINATIONS,05,VACCINATIONS05,
E1-2275,42561,VACCINATIONS,05,VACCINATIONS05,
B1-9433,42561,VACCINATIONS,05,VACCINATIONS05,
A6-9219,42561,VACCINATIONS,05,VACCINATIONS05,
U8-6473,42561,VACCINATIONS,05,VACCINATIONS05,
A2-4688,42561,VACCINATIONS,05,VACCINATIONS05,
A2-4182,42561,ORTHOPEDIC,06,ORTHOPEDIC06,
B8-6123,42561,GENERAL SURGERIES,13,GENERAL SURGERIES13,
C2-2836,42561,GENERAL SURGERIES,05,GENERAL SURGERIES05,
C2-4444,42561,GROOMING,03,GROOMING03,
E6-6413,42561,GROOMING,01,GROOMING01,
E7-8027,42562,VACCINATIONS,05,VACCINATIONS05,
B2-2439,42562,VACCINATIONS,05,VACCINATIONS05,
B1-2499,42562,VACCINATIONS,05,VACCINATIONS05,
F5-4551,42562,VACCINATIONS,05,VACCINATIONS05,
A2-7773,42562,GENERAL SURGERIES,03,GENERAL SURGERIES03,
D9-3306,42562,GENERAL SURGERIES,17,GENERAL SURGERIES17,
C0-4711,42563,VACCINATIONS,05,VACCINATIONS05,
B4-8320,42563,VACCINATIONS,05,VACCINATIONS05,
A9-8664,42563,GROOMING,03,GROOMING03,
B1-9159,42563,GROOMING,03,GROOMING03,
E7-3386,42563,GROOMING,01,GROOMING01,
B7-7089,42564,VACCINATIONS,05,VACCINATIONS05,
D7-8683,42564,VACCINATIONS,05,VACCINATIONS05,
D2-3360,42564,VACCINATIONS,05,VACCINATIONS05,
D5-3708,42564,VACCINATIONS,05,VACCINATIONS05,
D1-5390,42564,VACCINATIONS,05,VACCINATIONS05,
F8-2402,42564,GROOMING,03,GROOMING03,
F8-6720,42564,GROOMING,01,GROOMING01,
F2-7294,42564,GROOMING,01,GROOMING01,
D0-1318,42565,VACCINATIONS,05,VACCINATIONS05,
B2-9193,42566,VACCINATIONS,05,VACCINATIONS05,
D2-3629,42566,VACCINATIONS,05,VACCINATIONS05,
F9-5271,42566,VACCINATIONS,05,VACCINATIONS05,
D9-6134,42566,GROOMING,03,GROOMING03,
F6-2293,42566,GROOMING,03,GROOMING03,
E2-3917,42566,GROOMING,03,GROOMING03,
C6-5746,42566,GROOMING,01,GROOMING01,
C2-3146,42567,GENERAL SURGERIES,16,GENERAL SURGERIES16,
A6-2236,42567,VACCINATIONS,05,VACCINATIONS05,
D3-9075,42567,VACCINATIONS,05,VACCINATIONS05,
B8-8090,42567,VACCINATIONS,05,VACCINATIONS05,
E7-3970,42567,VACCINATIONS,05,VACCINATIONS05,
D2-8947,42567,VACCINATIONS,05,VACCINATIONS05,
D0-2550,42567,VACCINATIONS,05,VACCINATIONS05,
B3-5990,42567,VACCINATIONS,05,VACCINATIONS05,
B9-1716,42567,VACCINATIONS,05,VACCINATIONS05,
F8-3580,42567,VACCINATIONS,05,VACCINATIONS05,
D1-6236,42567,VACCINATIONS,05,VACCINATIONS05,
A1-6951,42567,VACCINATIONS,05,VACCINATIONS05,
A8-2106,42567,VACCINATIONS,05,VACCINATIONS05,
C4-3496,42567,ORTHOPEDIC,01,ORTHOPEDIC01,
C9-7269,42567,GENERAL SURGERIES,10,GENERAL SURGERIES10,
F6-6951,42567,GENERAL SURGERIES,18,GENERAL SURGERIES18,
F5-9974,42567,GROOMING,03,GROOMING03,
D5-1239,42567,GROOMING,03,GROOMING03,
C3-8703,42567,GENERAL SURGERIES,03,GENERAL SURGERIES03,
E3-4814,42568,VACCINATIONS,05,VACCINATIONS05,
D8-7380,42568,VACCINATIONS,05,VACCINATIONS05,
A0-4263,42568,VACCINATIONS,05,VACCINATIONS05,
A7-3553,42568,VACCINATIONS,05,VACCINATIONS05,
F5-1488,42568,GROOMING,02,GROOMING02,
C5-2889,42568,HOSPITALIZATION,01,HOSPITALIZATION01,
C0-8597,42568,GROOMING,01,GROOMING01,
F6-4607,42569,VACCINATIONS,05,VACCINATIONS05,
A9-8136,42569,VACCINATIONS,05,VACCINATIONS05,
E1-6058,42569,VACCINATIONS,05,VACCINATIONS05,
F6-9376,42569,VACCINATIONS,05,VACCINATIONS05,
B4-8760,42569,VACCINATIONS,05,VACCINATIONS05,
B3-7884,42569,GROOMING,01,GROOMING01,
F1-2589,42569,GROOMING,01,GROOMING01,
F4-9538,42569,GROOMING,01,GROOMING01,
E4-1115,42570,VACCINATIONS,05,VACCINATIONS05,
A7-9765,42571,VACCINATIONS,01,VACCINATIONS01,
B7-6445,42571,VACCINATIONS,05,VACCINATIONS05,
F5-3974,42571,VACCINATIONS,05,VACCINATIONS05,
B2-2656,42571,VACCINATIONS,05,VACCINATIONS05,
A5-2835,42571,VACCINATIONS,05,VACCINATIONS05,
F9-4005,42571,ORTHOPEDIC,07,ORTHOPEDIC07,
C2-8547,42571,GROOMING,01,GROOMING01,
E2-2327,42572,VACCINATIONS,05,VACCINATIONS05,
B1-5137,42572,VACCINATIONS,05,VACCINATIONS05,
C5-2857,42572,VACCINATIONS,05,VACCINATIONS05,
B0-9086,42572,VACCINATIONS,05,VACCINATIONS05,
A7-9856,42572,VACCINATIONS,05,VACCINATIONS05,
D9-1591,42572,VACCINATIONS,05,VACCINATIONS05,
A8-8261,42572,VACCINATIONS,05,VACCINATIONS05,
C9-8078,42572,VACCINATIONS,05,VACCINATIONS05,
B9-2544,42572,VACCINATIONS,05,VACCINATIONS05,
F6-3942,42572,VACCINATIONS,05,VACCINATIONS05,
C8-1057,42572,VACCINATIONS,05,VACCINATIONS05,
F9-6649,42572,VACCINATIONS,05,VACCINATIONS05,
B0-2065,42572,ORTHOPEDIC,08,ORTHOPEDIC08,
B8-8542,42572,VACCINATIONS,04,VACCINATIONS04,
B5-5100,42572,ORTHOPEDIC,09,ORTHOPEDIC09,
B6-7141,42572,GROOMING,03,GROOMING03,
D7-1868,42572,GROOMING,01,GROOMING01,
B4-5181,42573,OFFICE FEES,03,OFFICE FEES03,
C3-7644,42573,VACCINATIONS,05,VACCINATIONS05,
E0-2754,42573,VACCINATIONS,05,VACCINATIONS05,
A2-8180,42573,VACCINATIONS,05,VACCINATIONS05,
M0-2904,42573,VACCINATIONS,05,VACCINATIONS05,
E3-9311,42573,VACCINATIONS,05,VACCINATIONS05,
C9-5532,42573,VACCINATIONS,05,VACCINATIONS05,
D6-4193,42573,VACCINATIONS,05,VACCINATIONS05,
A7-7663,42573,VACCINATIONS,04,VACCINATIONS04,
D2-2538,42573,GROOMING,03,GROOMING03,
F7-6430,42573,GENERAL SURGERIES,03,GENERAL SURGERIES03,
A7-4137,42574,VACCINATIONS,02,VACCINATIONS02,
E5-4359,42574,GROOMING,03,GROOMING03,
F7-7857,42575,GENERAL SURGERIES,18,GENERAL SURGERIES18,
A0-5525,42576,VACCINATIONS,05,VACCINATIONS05,
D5-4719,42576,VACCINATIONS,05,VACCINATIONS05,
D8-6334,42576,VACCINATIONS,05,VACCINATIONS05,
D4-1708,42576,OFFICE FEES,01,OFFICE FEES01,
E6-8553,42576,GROOMING,03,GROOMING03,
E9-9238,42576,GROOMING,03,GROOMING03,
D9-5258,42577,VACCINATIONS,05,VACCINATIONS05,
B6-7812,42577,GENERAL SURGERIES,02,GENERAL SURGERIES02,
B0-2441,42577,GROOMING,01,GROOMING01,
A2-4192,42578,VACCINATIONS,04,VACCINATIONS04,
B4-5249,42579,GENERAL SURGERIES,06,GENERAL SURGERIES06,
A4-4621,42579,VACCINATIONS,05,VACCINATIONS05,
D3-3895,42579,VACCINATIONS,05,VACCINATIONS05,
F1-1448,42579,VACCINATIONS,05,VACCINATIONS05,
D1-6135,42579,VACCINATIONS,05,VACCINATIONS05,
D8-3251,42579,VACCINATIONS,05,VACCINATIONS05,
E8-2573,42579,VACCINATIONS,05,VACCINATIONS05,
C4-6505,42579,VACCINATIONS,05,VACCINATIONS05,
E1-7480,42579,ORTHOPEDIC,02,ORTHOPEDIC02,
F8-3612,42579,GROOMING,03,GROOMING03,
E5-8162,42579,GROOMING,01,GROOMING01,
E1-4861,42579,GROOMING,01,GROOMING01,
B1-5250,42580,GENERAL SURGERIES,03,GENERAL SURGERIES03,
E1-8501,42581,VACCINATIONS,05,VACCINATIONS05,
C9-9164,42581,VACCINATIONS,05,VACCINATIONS05,
V7-6771,42581,VACCINATIONS,05,VACCINATIONS05,
G6-6501,42581,VACCINATIONS,05,VACCINATIONS05,
E6-5808,42581,VACCINATIONS,05,VACCINATIONS05,
A7-9409,42581,VACCINATIONS,05,VACCINATIONS05,
A7-2777,42581,VACCINATIONS,05,VACCINATIONS05,
C7-9169,42581,VACCINATIONS,05,VACCINATIONS05,
C6-3647,42581,VACCINATIONS,05,VACCINATIONS05,
E5-4797,42581,VACCINATIONS,05,VACCINATIONS05,
F5-3967,42581,VACCINATIONS,05,VACCINATIONS05,
E7-6791,42581,VACCINATIONS,05,VACCINATIONS05,
F1-7620,42581,GROOMING,01,GROOMING01,
C1-9408,42582,VACCINATIONS,05,VACCINATIONS05,
F9-2183,42582,VACCINATIONS,03,VACCINATIONS03,
A7-4952,42582,ORTHOPEDIC,09,ORTHOPEDIC09,
